id,texto,RT_Count,Favorite_Count
7562,"b'Entregaremos la mejor etapa de la vida; nuestra juventud al servicio de Bogota. \n@MiguelUribeT Alcalde, @josiasfiesco Concejal #CD18 #BogotaSeLevanta #Avancemos https://t.co/chUm0AaJXT'",97,0
7563,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7564,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7565,"b'@CarlosFGalan Si se une a @MiguelUribeT tiene mas probabilidades de ganar, ya basta de los mismos administrando justicia en la capital.'",1,0
7566,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7567,b'@NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS Una verguenza este tweet. Penaloza  le ha hecho tanto dano a bogota y todavia algunos le hacen promo .',0,0
7568,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7569,b'#Envivo |  Le debemos toda nuestra admiracion y respeto a todos los militares heridos que ahora tendran un papel fundamental en el desarrollo de nuestra ciudad. \n\n! Gracias por su apoyo ! \n@MiguelUribeT  \n\n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/ub9GTraIr0',32,0
7570,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7571,b'@MiguelUribeT Yo tengo una duda...ud seguira con esto ? https://t.co/8ZtEgBXr5s',0,2
7572,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7573,"b""#HollmanAyudaAGalanYUribe\nPregunta seria.\nSi un tibio quisiera salir de su tibieza, ?Se va pa' la izquierda o pa' la derecha?\n@sergio_fajardo \n@ClaudiaLopez \n@petrogustavo \n@HOLLMANMORRIS \n@CarlosFGalan \n@MiguelUribeT \n#Bogota""",2,0
7574,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7575,"b'El @ColegioMedicoCB ha solicitado a los candidatos a la Alcaldia de Bogota @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS nos hagan llegar su programa de salud para Bogota para publicacion en el Boletin ""Salud al dia"". Plazo de entrega 15/09/19 a colmedcund@gmail.com'",39,0
7576,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7577,"b'@CarlosFGalan Mentira @CarlosFGalan, sea honesto con usted mismo, usted esta muy bien en encuentas telefonicas que no tienen valor. En las presenciales como Guarumo e invamer le van a quitar el segundo lugar. Mas bien salve a Bogota y llegue a un acuerdo con @MiguelUribeT.'",2,0
7578,"b'#Envivo | No vengo a improvisar, en mi Plan de Gobierno tengo en cuenta a la reserva activa por sus conocimientos y liderazgo en la seguridad. \n\n! A ustedes los necesito para ganar pero especialmente, para gobernar! \n\n@MiguelUribeT \n\n#MiguelUribeEsSeguridad \n#Avancemos'",18,0
7579,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7580,"b'#Envivo | No vengo a improvisar, en mi Plan de Gobierno tengo en cuenta a la reserva activa por sus conocimientos y liderazgo en la seguridad. \n\n! Juntos vamos a gobernar ! \n   \n@MiguelUribeT \n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/p5kQnBNQZo'",47,0
7581,"b'@CeDemocratico @MiguelUribeT Claro el ha trabajado con el dotor @AlvaroUribeVel, solo con eso ha hecho mas de cinco (5) doctorados mejores que en Harvard o MIT. Es la persona idonea para cargar con la alcaldia, digo, para el cargo de alcalde de la Capital.'",0,0
7582,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7583,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7584,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7585,"b'""Quiero recordar que en mi familia nos ensenaron a querer y apoyar a la fuerza publica"": @MiguelUribeT'",136,0
7586,b'No le basta a @MiguelUribeT aparecer hasta en la sopa. Ahora tambien deja en cada apartamento un periodico de su candidatura? A revisar ese platal que esta gastando #MiguelUribeDerrochon @CNE_COLOMBIA @ALVAROMOLINAP @HOLLMANMORRIS @ClaudiaLopez @MeDicenWally @CarlosFGalan https://t.co/bAbzaGWUij',23,0
7587,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7588,"b'Amigos, hay que ayudar @MiguelUribeT en esta contienda electoral.\nPorque Galan se le esta metiendo en el medio y jugando sucio para favorecer la izquierda.'",258,0
7589,"b'La q apoya @MiguelUribeT q se gasto mas de $100 MILLONES en una sola pagina en @ELTIEMPO,hace un articulo:de donde sacan tanta plata los aspirante al Concejo/JAL,pero omite ""convenientemente"",?De donde saca su candidato @MiguelUribeT tanta plata para publicidad?Q tal de Concejala https://t.co/uZZUXJJaev'",55,0
7590,"b'@marceruizq @NanyPardo @maromero86 @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS Mi papa siempre sono con tener un carro, mejor no les cuento como termino esa historia.\nPero hay espejos que podemos mirar, les digo uno o dos:\nTunel de la linea,\nTunel de Medellin,\nReficar,\nHidroituango,\nRuta del Sol.\nSera que es equivocado ""atravesarse""?'",2,0
7591,"b'@NanyPardo @maromero86 @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS Por desgracia, diria yo.\nNada que salga de la miserable cabecita blanca de @EnriquePenalosa es bueno para Bogota.'",0,0
7592,b'@ALJEEZW @poll_data @olgaruiz1 @MiguelUribeT https://t.co/e2mZl747iS',0,0
7593,b'@MiguelUribeT https://t.co/jiCgG5uhBS',0,0
7594,b'@SanSeSeb @HOLLMANMORRIS @ClaudiaLopez @CarlosFGalan @MiguelUribeT @petrogustavo Y este bot?',0,0
7595,b'Saldremos al parque para respaldar al unico candidato que esta dando la pelea para que en nuestros parques y en el espacio publico no haya consumo de droga @MiguelUribeT #Avancemos https://t.co/WEsE3eTXyA',24,0
7596,"b'@NanyPardo @JuanGOsorio1 @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS La gente quiere obras bien hechas, no obras donde se van a robar el doble de reficar, no todo puede ser como dice penaloza, Uribe.'",2,0
7597,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7598,"b'Hoy entiendo que estas elecciones son determinantes\n\nYo soy mama de dos hijos y tengo algo muy claro:\n \n[?][?]LOS PARQUES SON PARA NUESTROS HIJOS, NO PARA CONSUMIR DROGAS[?][?]\n\nCreo en @MiguelUribeT porque es el unico que se opone al consumo de drogas, el defiende el futuro de mis hijos https://t.co/kwz65crF75'",195,0
7599,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7600,"b'Lo prometido, hoy 11 de Septiembre pido a \n@CarlosFGalan y \n@MiguelUribeT\n se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.\n#SeamosSeriosConBogota\n#SeamosResponsablesConBogota\n#BogotaLosNecesita https://t.co/I97YEJ1ZMS'",66,0
7601,b'@NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS Que pena contigo no va de ultimo como ustedes afirman hoy igual que ayer los medios estan con la tripleta de metro elevado que ilegal y corruptos .\n\nMorris [?] va a ser alcalde de Bogota se lo.juro ...\n\nMetro subterraneo',3,0
7602,"b'Coherencia uribestia:\nNo voten por @HOLLMANMORRIS porque se separo de la esposa,le daba una mensualidad de 12 millones,hasta que el juez lo obligo a darle 10. !!Que maltrato!!.\nVoten @MiguelUribeT que dijo:\nLa violacion,tortura y muerte de Rosa Elvira Cely es culpa de ella.'",59,0
7603,b'@ghitis @JuampaSantos @MiguelUribeT',0,0
7604,"b""!Empezamos nuestra jornada desde muy temprano en el 'madrugon' trabajando de la mano junto al proximo alcalde de nuestra ciudad @MiguelUribeT saludando a nuestros amigos de San Victorino y mostrandoles nuestras propuestas! https://t.co/AomgakqDwJ""",59,0
7605,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7606,b'Como jovenes buscamos un candidato como @MiguelUribeT que nos haga sentir seguros en todo el sistema transmilenio. #MiguelEsSeguridadEnTransmi https://t.co/dK6ExW7Blq',11,0
7607,b'@mariagmarmolejo @MiguelUribeT @CarlosFGalan El ultimo de las encuestas pidiendo que el mas opcionado se retire....',0,0
7608,b'Saldremos al parque para respaldar al unico candidato que esta dando la pelea para que en nuestros parques y en el espacio publico no haya consumo de droga @MiguelUribeT #Avancemos https://t.co/WEsE3eTXyA',24,0
7609,"b'El @ColegioMedicoCB ha solicitado a los candidatos a la Alcaldia de Bogota @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS nos hagan llegar su programa de salud para Bogota para publicacion en el Boletin ""Salud al dia"". Plazo de entrega 15/09/19 a colmedcund@gmail.com'",39,0
7610,"b'#Envivo | No vengo a improvisar, en mi Plan de Gobierno tengo en cuenta a la reserva activa por sus conocimientos y liderazgo en la seguridad. \n\n! Juntos vamos a gobernar ! \n   \n@MiguelUribeT \n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/p5kQnBNQZo'",47,0
7611,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7612,b'@MAndreaNieto @MiguelUribeT @ULaGranColombia La corrupcion de Penalosa en version mini',0,0
7613,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7614,"b'Entregaremos la mejor etapa de la vida; nuestra juventud al servicio de Bogota. \n@MiguelUribeT Alcalde, @josiasfiesco Concejal #CD18 #BogotaSeLevanta #Avancemos https://t.co/chUm0AaJXT'",97,0
7615,b'Se acaba de divulgar la encuesta del @CNCSocial y @CMILANOTICIA el unico candidato que crece es @MiguelUribeT \n\n @ClaudiaLopez 34% (-6%)\n @CarlosFGalan 23% (-1%)\n @MiguelUribeT 16% (+ 3%) \n @HOLLMANMORRIS 9% (-2%)\n\nSeguimos creciendo \n\n#Avancemos',71,0
7616,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7617,"b'@SoyJuanDuenas @ledamadu @ccampo5200 @CarlosFGalan @MiguelUribeT Y quien da esas garantias?, ya tuvimos un alcalde que solo penso en su presidencia, otro que solo penso en la plata. Le repito, los peores antecedentes de Bogota son el polo y la Colombia humana, a la izquierda toca castigarla unidos.'",1,0
7618,b'#Envivo |  Le debemos toda nuestra admiracion y respeto a todos los militares heridos que ahora tendran un papel fundamental en el desarrollo de nuestra ciudad. \n\n! Gracias por su apoyo ! \n@MiguelUribeT  \n\n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/ub9GTraIr0',32,0
7619,b'Una imagen vale mas q mil palabras: TODOS con @HOLLMANMORRIS para denunciar y parar el robo programado por @EnriquePenalosa y compania (@ClaudiaLopez-@CarlosFGalan-@MiguelUribeT) RT si quieres parar el <<transmimetro>>! @Pelicolombianas @amoralesan @MeDicenWally @JulianRoman https://t.co/mFaTDCeEdn',124,0
7620,b'@NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS $$$$$$$$$$$$$$',0,0
7621,"b'Con @HOLLMANMORRIS y @SindicatoETB nos reunimos para buscar en Coalicion derrotar el modelo Penalosista  representado por  @MiguelUribeT  y @CarlosFGalan pero como @ClaudiaLopez es la unica que los puede derrotar y no el, ahora la ataca...pesimo error #HollmanAyudaAGalanYUribe'",50,0
7622,b'@MiguelUribeT No le creo usted es un  Uribista infiltrado  .y por lo tanto dicen mentiras en campana ;recuerda cuando decia su presidente dolar a 2.700 .o NO al fracking. Y. Otras mas.!!!!.',1,2
7623,b'@CeDemocratico @MiguelUribeT @AForeroM Y lo peor le hechan la culpa a la izquierda pero si nunca han podido ganar entonces a q juega el Uribismo?',0,0
7624,"b'@NicolasPening @JuanBelloG @MiguelUribeT @CarlosFGalan Usted mismo lo dice: ""Milito"" tiempo pasado... Historia...Ahora eso de que busco avales, tiene que demostrarlo. Lo que menos le interesa a @CarlosFGalan es coleccionar avales. Por ahi esta un candidato lleno de avales y va de ultimo en una de las encuestas...Para que sirve eso??'",0,0
7625,"b'Entregaremos la mejor etapa de la vida; nuestra juventud al servicio de Bogota. \n@MiguelUribeT Alcalde, @josiasfiesco Concejal #CD18 #BogotaSeLevanta #Avancemos https://t.co/chUm0AaJXT'",97,0
7626,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7627,"b'Con @HOLLMANMORRIS y @SindicatoETB nos reunimos para buscar en Coalicion derrotar el modelo Penalosista  representado por  @MiguelUribeT  y @CarlosFGalan pero como @ClaudiaLopez es la unica que los puede derrotar y no el, ahora la ataca...pesimo error #HollmanAyudaAGalanYUribe'",50,0
7628,"b'@PedroEsteban_RV @camilocubillo18 @ALJEEZW @poll_data @olgaruiz1 @MiguelUribeT Eso me recuerda \nAdministracion Penalosa tuvo la ejecucion mas baja en los ultimos 20 anos en Bogota\nLas cifras fueron reveladas por el veedor Distrital, Jaime Torres.\n\nhttps://t.co/foMbp5SCYV'",1,0
7629,b'@dava177 @lunaid05 @MiguelUribeT @CNE_COLOMBIA @ALVAROMOLINAP @HOLLMANMORRIS @ClaudiaLopez @MeDicenWally @CarlosFGalan Ojala lo deje en la puerta de mi casa para recoger con ese papel la mierda de la gata',2,0
7630,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7631,b'@dava177 @lunaid05 @MiguelUribeT @CNE_COLOMBIA @ALVAROMOLINAP @HOLLMANMORRIS @ClaudiaLopez @MeDicenWally @CarlosFGalan Ojala lo deje en la puerta de mi casa para recoger con ese papel la mierda de la gata',2,2
7632,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7633,"b'@CeDemocratico @MiguelUribeT @AForeroM Es mas mi ninguno sirve , ejemplo no se han dado cuenta q los gobernantes han sido uribistas y todos un fracaso, adivinen cual es el problema?'",0,0
7634,"b'La estrategia de algunas encuestadoras consiste en mantener a Galan por encima de @MiguelUribeT o, presentarlo en un empate tecnico. Todo para mantener a Claudia adelante. Divide y venceras.'",21,0
7635,"b'El @ColegioMedicoCB ha solicitado a los candidatos a la Alcaldia de Bogota @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS nos hagan llegar su programa de salud para Bogota para publicacion en el Boletin ""Salud al dia"". Plazo de entrega 15/09/19 a colmedcund@gmail.com'",39,0
